run_id,seed,phase,speed_profile,altitude_profile,bs_density_profile,bs_spacing_km,generated_flights,run_duration_s,policy,flight_id,origin,destination,route_length_km,speed_kmh,altitude_m,service,handover_count,radio_handover_successes,radio_handover_failures,service_continuity_successes,service_continuity_failures,ping_pong_events,precache_hits,latency_violations,mean_throughput_mbps,mean_sinr_db,total_interruption_ms,completed,service_handover_count,handover_failure_rate,is_high_speed,is_high_altitude,is_dense
189,11,maturity,low,high,sparse,5.5,31,1800.0,proactive,14,IncheonHub,Suwon,31.59,132.24,600.0,remote_uav_hd_control,36,33,3,0,36,11,0,1325,10.09,3.15,1260.0,1,36,0.08333333333333333,0,1,0
67,7,growth,high,mid,dense,3.0,31,1800.0,proactive,29,GimpoHub,Pangyo,21.93,225.51,450.0,remote_uav_hd_control,24,22,2,0,24,7,0,548,8.45,-0.75,840.0,1,24,0.08333333333333333,1,0,1
201,11,maturity,medium,high,sparse,5.5,31,1800.0,proactive,13,GimpoHub,Yongin,29.97,150.92,600.0,remote_uav_hd_control,24,22,2,1,23,3,1,1106,9.33,1.81,817.0,1,24,0.08333333333333333,0,1,0
185,11,maturity,low,mid,sparse,5.5,31,1800.0,proactive,13,GimpoHub,Yongin,29.97,120.61,450.0,remote_uav_hd_control,24,22,2,2,22,4,2,1298,10.23,3.64,794.0,1,24,0.08333333333333333,0,0,0
179,11,growth,high,high,dense,3.0,31,1800.0,proactive,22,IncheonHub,Suwon,31.59,205.09,600.0,remote_uav_hd_control,24,22,2,2,22,9,3,686,12.33,8.11,771.0,1,24,0.08333333333333333,1,1,1
79,7,maturity,low,mid,dense,3.0,31,1800.0,proactive,21,IncheonHub,GimpoHub,8.25,132.92,450.0,remote_uav_hd_control,12,11,1,0,12,5,0,325,9.8,4.06,420.0,1,12,0.08333333333333333,0,0,1
79,7,maturity,low,mid,dense,3.0,31,1800.0,proactive,23,IncheonHub,GimpoHub,8.25,132.9,450.0,remote_uav_hd_control,12,11,1,0,12,5,0,325,9.8,4.06,420.0,1,12,0.08333333333333333,0,0,1
107,7,maturity,high,high,dense,3.0,31,1800.0,proactive,11,GimpoHub,Ansan,18.97,192.98,600.0,remote_uav_hd_control,12,11,1,0,12,2,0,431,12.19,5.94,420.0,1,12,0.08333333333333333,1,1,1
39,7,growth,low,low,dense,3.0,31,1800.0,proactive,5,GimpoHub,Pangyo,21.93,132.02,300.0,remote_uav_hd_control,25,23,2,0,25,6,0,840,10.2,3.1,875.0,1,25,0.08,0,0,1
43,7,growth,low,mid,dense,3.0,31,1800.0,proactive,29,GimpoHub,Pangyo,21.93,146.01,450.0,remote_uav_hd_control,25,23,2,0,25,8,0,821,8.93,-0.0,875.0,1,25,0.08,0,0,1
51,7,growth,medium,low,dense,3.0,31,1800.0,proactive,5,GimpoHub,Pangyo,21.93,168.04,300.0,remote_uav_hd_control,25,23,2,1,24,7,1,654,10.1,2.85,852.0,1,25,0.08,0,0,1
147,11,growth,low,low,dense,3.0,31,1800.0,proactive,22,IncheonHub,Suwon,31.59,134.34,300.0,remote_uav_hd_control,25,23,2,1,24,9,1,915,14.03,12.91,852.0,1,25,0.08,0,0,1
155,11,growth,low,high,dense,3.0,31,1800.0,proactive,22,IncheonHub,Suwon,31.59,134.34,600.0,remote_uav_hd_control,25,23,2,2,23,9,2,1032,12.52,8.58,829.0,1,25,0.08,0,1,1
167,11,growth,medium,high,dense,3.0,31,1800.0,proactive,22,IncheonHub,Suwon,31.59,171.51,600.0,remote_uav_hd_control,25,23,2,2,23,9,3,815,12.41,8.36,806.0,1,25,0.08,0,1,1
47,7,growth,low,high,dense,3.0,31,1800.0,proactive,29,GimpoHub,Pangyo,21.93,146.01,600.0,remote_uav_hd_control,26,24,2,0,26,7,0,892,7.85,-1.9,910.0,1,26,0.07692307692307693,0,1,1
55,7,growth,medium,mid,dense,3.0,31,1800.0,proactive,5,GimpoHub,Pangyo,21.93,168.04,450.0,remote_uav_hd_control,26,24,2,0,26,10,0,694,9.19,0.26,910.0,1,26,0.07692307692307693,0,0,1
209,11,maturity,high,mid,sparse,5.5,31,1800.0,proactive,29,IncheonHub,Yongin,38.21,188.61,450.0,remote_uav_hd_control,26,24,2,0,26,2,0,1038,10.53,4.07,910.0,1,26,0.07692307692307693,1,0,0
63,7,growth,high,low,dense,3.0,31,1800.0,proactive,5,GimpoHub,Pangyo,21.93,201.04,300.0,remote_uav_hd_control,26,24,2,1,25,9,2,551,10.01,2.71,864.0,1,26,0.07692307692307693,1,0,1
159,11,growth,medium,low,dense,3.0,31,1800.0,proactive,22,IncheonHub,Suwon,31.59,171.51,300.0,remote_uav_hd_control,26,24,2,3,23,10,4,721,13.9,12.83,818.0,1,26,0.07692307692307693,0,0,1
51,7,growth,medium,low,dense,3.0,31,1800.0,proactive,4,IncheonHub,Gangnam,26.93,189.31,300.0,remote_uav_hd_control,26,24,2,4,22,9,5,772,9.25,3.7,795.0,1,26,0.07692307692307693,1,0,1
43,7,growth,low,mid,dense,3.0,31,1800.0,proactive,5,GimpoHub,Pangyo,21.93,132.02,450.0,remote_uav_hd_control,27,25,2,0,27,9,0,883,9.35,0.63,945.0,1,27,0.07407407407407407,0,0,1
47,7,growth,low,high,dense,3.0,31,1800.0,proactive,5,GimpoHub,Pangyo,21.93,132.02,600.0,remote_uav_hd_control,27,25,2,0,27,8,0,942,8.33,-1.24,945.0,1,27,0.07407407407407407,0,1,1
59,7,growth,medium,high,dense,3.0,31,1800.0,proactive,5,GimpoHub,Pangyo,21.93,168.04,600.0,remote_uav_hd_control,27,25,2,0,27,9,0,751,8.23,-1.61,945.0,1,27,0.07407407407407407,0,1,1
71,7,growth,high,high,dense,3.0,31,1800.0,proactive,29,GimpoHub,Pangyo,21.93,225.51,600.0,remote_uav_hd_control,27,25,2,0,27,8,0,594,7.45,-2.67,945.0,1,27,0.07407407407407407,1,1,1
213,11,maturity,high,high,sparse,5.5,31,1800.0,proactive,29,IncheonHub,Yongin,38.21,188.61,600.0,remote_uav_hd_control,27,25,2,0,27,4,0,1071,9.95,2.9,945.0,1,27,0.07407407407407407,1,1,0
151,11,growth,low,mid,dense,3.0,31,1800.0,proactive,22,IncheonHub,Suwon,31.59,134.34,450.0,remote_uav_hd_control,27,25,2,2,25,10,2,965,13.32,10.62,899.0,1,27,0.07407407407407407,0,0,1
59,7,growth,medium,high,dense,3.0,31,1800.0,proactive,29,GimpoHub,Pangyo,21.93,189.01,600.0,remote_uav_hd_control,28,26,2,0,28,9,0,699,7.63,-2.37,980.0,1,28,0.07142857142857142,1,1,1
193,11,maturity,medium,low,sparse,5.5,31,1800.0,proactive,10,IncheonHub,Yongin,38.21,164.57,300.0,remote_uav_hd_control,28,26,2,0,28,5,0,1136,11.05,6.04,980.0,1,28,0.07142857142857142,0,0,0
163,11,growth,medium,mid,dense,3.0,31,1800.0,proactive,22,IncheonHub,Suwon,31.59,171.51,450.0,remote_uav_hd_control,28,26,2,2,26,11,3,766,13.21,10.46,911.0,1,28,0.07142857142857142,0,0,1
175,11,growth,high,mid,dense,3.0,31,1800.0,proactive,22,IncheonHub,Suwon,31.59,205.09,450.0,remote_uav_hd_control,28,26,2,3,25,11,4,643,13.1,10.21,888.0,1,28,0.07142857142857142,1,0,1
63,7,growth,high,low,dense,3.0,31,1800.0,proactive,4,IncheonHub,Gangnam,26.93,225.86,300.0,remote_uav_hd_control,28,26,2,4,24,10,5,653,9.09,3.41,865.0,1,28,0.07142857142857142,1,0,1
31,7,introduction,high,mid,dense,3.0,31,1800.0,proactive,26,Jamsil,GimpoHub,15.03,214.43,450.0,remote_uav_hd_control,14,13,1,0,14,3,0,477,6.51,-2.67,490.0,1,14,0.07142857142857142,1,0,1
75,7,maturity,low,low,dense,3.0,31,1800.0,proactive,20,Uijeongbu,GimpoHub,19.42,129.1,300.0,remote_uav_hd_control,14,13,1,0,14,2,0,616,13.81,11.77,490.0,1,14,0.07142857142857142,0,0,1
77,7,maturity,low,mid,sparse,5.5,31,1800.0,proactive,6,IncheonHub,GimpoHub,8.25,126.91,450.0,remote_uav_hd_control,14,13,1,0,14,3,0,303,11.41,5.83,490.0,1,14,0.07142857142857142,0,0,0
79,7,maturity,low,mid,dense,3.0,31,1800.0,proactive,20,Uijeongbu,GimpoHub,19.42,129.1,450.0,remote_uav_hd_control,14,13,1,0,14,2,0,660,13.0,7.85,490.0,1,14,0.07142857142857142,0,0,1
87,7,maturity,medium,low,dense,3.0,31,1800.0,proactive,20,Uijeongbu,GimpoHub,19.42,163.65,300.0,remote_uav_hd_control,14,13,1,0,14,2,0,491,13.68,11.54,490.0,1,14,0.07142857142857142,0,0,1
91,7,maturity,medium,mid,dense,3.0,31,1800.0,proactive,4,Bucheon,IncheonHub,13.25,181.2,450.0,remote_uav_hd_control,14,13,1,0,14,0,0,359,9.98,2.87,490.0,1,14,0.07142857142857142,1,0,1
91,7,maturity,medium,mid,dense,3.0,31,1800.0,proactive,20,Uijeongbu,GimpoHub,19.42,163.65,450.0,remote_uav_hd_control,14,13,1,0,14,2,0,522,12.9,7.62,490.0,1,14,0.07142857142857142,0,0,1
95,7,maturity,medium,high,dense,3.0,31,1800.0,proactive,4,Bucheon,IncheonHub,13.25,181.2,600.0,remote_uav_hd_control,14,13,1,0,14,0,0,365,9.45,1.72,490.0,1,14,0.07142857142857142,1,1,1
123,11,introduction,medium,low,dense,3.0,31,1800.0,proactive,13,Jamsil,GimpoHub,15.03,186.3,300.0,remote_uav_hd_control,14,13,1,0,14,4,0,549,6.99,-2.04,490.0,1,14,0.07142857142857142,1,0,1
211,11,maturity,high,mid,dense,3.0,31,1800.0,proactive,3,Yeouido,IncheonHub,16.31,226.42,450.0,remote_uav_hd_control,14,13,1,0,14,2,0,403,8.24,0.93,490.0,1,14,0.07142857142857142,1,0,1
215,11,maturity,high,high,dense,3.0,31,1800.0,proactive,3,Yeouido,IncheonHub,16.31,226.42,600.0,remote_uav_hd_control,14,13,1,0,14,2,0,409,7.65,-0.27,490.0,1,14,0.07142857142857142,1,1,1
99,7,maturity,high,low,dense,3.0,31,1800.0,proactive,20,Uijeongbu,GimpoHub,19.42,195.93,300.0,remote_uav_hd_control,14,13,1,1,13,2,1,409,13.64,11.43,467.0,1,14,0.07142857142857142,1,0,1
103,7,maturity,high,mid,dense,3.0,31,1800.0,proactive,20,Uijeongbu,GimpoHub,19.42,195.93,450.0,remote_uav_hd_control,14,13,1,1,13,2,1,435,12.87,7.54,467.0,1,14,0.07142857142857142,1,0,1
27,7,introduction,high,low,dense,3.0,31,1800.0,proactive,29,IncheonHub,Yeouido,16.03,225.51,300.0,remote_uav_hd_control,14,13,1,2,12,3,2,382,9.68,4.85,444.0,1,14,0.07142857142857142,1,0,1
135,11,introduction,high,low,dense,3.0,31,1800.0,proactive,13,Jamsil,GimpoHub,15.03,222.35,300.0,remote_uav_hd_control,14,13,1,2,12,4,2,457,6.84,-2.25,444.0,1,14,0.07142857142857142,1,0,1
211,11,maturity,high,mid,dense,3.0,31,1800.0,proactive,21,Songdo,GimpoHub,17.04,227.08,450.0,remote_uav_hd_control,14,13,1,3,11,2,3,337,11.86,7.99,421.0,1,14,0.07142857142857142,1,0,1
55,7,growth,medium,mid,dense,3.0,31,1800.0,proactive,29,GimpoHub,Pangyo,21.93,189.01,450.0,remote_uav_hd_control,29,27,2,0,29,11,0,650,8.67,-0.48,1015.0,1,29,0.06896551724137931,1,0,1
67,7,growth,high,mid,dense,3.0,31,1800.0,proactive,5,GimpoHub,Pangyo,21.93,201.04,450.0,remote_uav_hd_control,29,27,2,0,29,12,0,592,9.02,-0.05,1015.0,1,29,0.06896551724137931,1,0,1
71,7,growth,high,high,dense,3.0,31,1800.0,proactive,5,GimpoHub,Pangyo,21.93,201.04,600.0,remote_uav_hd_control,29,27,2,0,29,12,0,633,8.09,-1.92,1015.0,1,29,0.06896551724137931,1,1,1
205,11,maturity,high,low,sparse,5.5,31,1800.0,proactive,28,IncheonHub,Pangyo,30.18,227.35,300.0,remote_uav_hd_control,29,27,2,0,29,5,0,691,10.1,4.65,1015.0,1,29,0.06896551724137931,1,0,0
209,11,maturity,high,mid,sparse,5.5,31,1800.0,proactive,28,IncheonHub,Pangyo,30.18,227.35,450.0,remote_uav_hd_control,29,27,2,0,29,5,0,702,9.69,2.96,1015.0,1,29,0.06896551724137931,1,0,0
201,11,maturity,medium,high,sparse,5.5,31,1800.0,proactive,10,IncheonHub,Yongin,38.21,164.57,600.0,remote_uav_hd_control,30,28,2,0,30,6,0,1221,9.79,2.79,1050.0,1,30,0.06666666666666667,0,1,0
213,11,maturity,high,high,sparse,5.5,31,1800.0,proactive,28,IncheonHub,Pangyo,30.18,227.35,600.0,remote_uav_hd_control,30,28,2,0,30,6,0,725,9.15,1.71,1050.0,1,30,0.06666666666666667,1,1,0
197,11,maturity,medium,mid,sparse,5.5,31,1800.0,proactive,10,IncheonHub,Yongin,38.21,164.57,450.0,remote_uav_hd_control,30,28,2,1,29,6,1,1177,10.46,4.15,1027.0,1,30,0.06666666666666667,0,0,0
213,11,maturity,high,high,sparse,5.5,31,1800.0,proactive,10,IncheonHub,Yongin,38.21,197.0,600.0,remote_uav_hd_control,30,28,2,1,29,7,1,1026,9.71,2.63,1027.0,1,30,0.06666666666666667,1,1,0
87,7,maturity,medium,low,dense,3.0,31,1800.0,proactive,4,Bucheon,IncheonHub,13.25,181.2,300.0,remote_uav_hd_control,15,14,1,0,15,1,0,347,10.48,4.93,525.0,1,15,0.06666666666666667,1,0,1
127,11,introduction,medium,mid,dense,3.0,31,1800.0,proactive,13,Jamsil,GimpoHub,15.03,186.3,450.0,remote_uav_hd_control,15,14,1,0,15,3,0,560,6.26,-2.74,525.0,1,15,0.06666666666666667,1,0,1
131,11,introduction,medium,high,dense,3.0,31,1800.0,proactive,21,Jamsil,GimpoHub,15.03,159.24,600.0,remote_uav_hd_control,15,14,1,0,15,2,0,656,6.3,-3.02,525.0,1,15,0.06666666666666667,0,1,1
143,11,introduction,high,high,dense,3.0,31,1800.0,proactive,21,Jamsil,GimpoHub,15.03,190.78,600.0,remote_uav_hd_control,15,14,1,0,15,2,0,549,6.14,-3.19,525.0,1,15,0.06666666666666667,1,1,1
185,11,maturity,low,mid,sparse,5.5,31,1800.0,proactive,2,IncheonHub,Uijeongbu,27.66,142.87,450.0,remote_uav_hd_control,15,14,1,0,15,4,0,775,13.46,10.04,525.0,1,15,0.06666666666666667,0,0,0
189,11,maturity,low,high,sparse,5.5,31,1800.0,proactive,2,IncheonHub,Uijeongbu,27.66,142.87,600.0,remote_uav_hd_control,15,14,1,0,15,4,0,791,13.24,9.3,525.0,1,15,0.06666666666666667,0,1,0
193,11,maturity,medium,low,sparse,5.5,31,1800.0,proactive,27,GimpoHub,Jamsil,15.03,173.96,300.0,remote_uav_hd_control,15,14,1,0,15,5,0,479,9.19,2.56,525.0,1,15,0.06666666666666667,0,0,0
15,7,introduction,medium,low,dense,3.0,31,1800.0,proactive,29,IncheonHub,Yeouido,16.03,189.01,300.0,remote_uav_hd_control,15,14,1,2,13,4,2,449,9.96,5.18,479.0,1,15,0.06666666666666667,1,0,1
205,11,maturity,high,low,sparse,5.5,31,1800.0,proactive,10,IncheonHub,Yongin,38.21,197.0,300.0,remote_uav_hd_control,31,29,2,1,30,8,1,954,10.98,5.87,1062.0,1,31,0.06451612903225806,1,0,0
205,11,maturity,high,low,sparse,5.5,31,1800.0,proactive,14,IncheonHub,Suwon,31.59,201.42,300.0,remote_uav_hd_control,31,29,2,1,30,12,1,800,11.13,6.45,1062.0,1,31,0.06451612903225806,1,0,0
209,11,maturity,high,mid,sparse,5.5,31,1800.0,proactive,14,IncheonHub,Suwon,31.59,201.42,450.0,remote_uav_hd_control,31,29,2,1,30,14,1,820,10.55,4.12,1062.0,1,31,0.06451612903225806,1,0,0
99,7,maturity,high,low,dense,3.0,31,1800.0,proactive,14,Gangnam,IncheonHub,26.93,203.12,300.0,remote_uav_hd_control,31,29,2,2,29,6,2,681,9.66,1.94,1039.0,1,31,0.06451612903225806,1,0,1
103,7,maturity,high,mid,dense,3.0,31,1800.0,proactive,27,GimpoHub,Pangyo,21.93,227.33,450.0,remote_uav_hd_control,31,29,2,2,29,10,2,633,6.01,-4.02,1039.0,1,31,0.06451612903225806,1,0,1
107,7,maturity,high,high,dense,3.0,31,1800.0,proactive,27,GimpoHub,Pangyo,21.93,227.33,600.0,remote_uav_hd_control,32,30,2,1,31,8,1,675,4.88,-5.78,1097.0,1,32,0.0625,1,1,1
193,11,maturity,medium,low,sparse,5.5,31,1800.0,proactive,14,IncheonHub,Suwon,31.59,168.36,300.0,remote_uav_hd_control,32,30,2,1,31,11,1,947,11.31,6.8,1097.0,1,32,0.0625,0,0,0
197,11,maturity,medium,mid,sparse,5.5,31,1800.0,proactive,14,IncheonHub,Suwon,31.59,168.36,450.0,remote_uav_hd_control,32,30,2,1,31,12,1,978,10.72,4.46,1097.0,1,32,0.0625,0,0,0
209,11,maturity,high,mid,sparse,5.5,31,1800.0,proactive,10,IncheonHub,Yongin,38.21,197.0,450.0,remote_uav_hd_control,32,30,2,1,31,8,1,997,10.25,3.74,1097.0,1,32,0.0625,1,0,0
75,7,maturity,low,low,dense,3.0,31,1800.0,proactive,4,Bucheon,IncheonHub,13.25,140.8,300.0,remote_uav_hd_control,16,15,1,0,16,1,0,438,10.62,5.18,560.0,1,16,0.0625,0,0,1
79,7,maturity,low,mid,dense,3.0,31,1800.0,proactive,4,Bucheon,IncheonHub,13.25,140.8,450.0,remote_uav_hd_control,16,15,1,0,16,1,0,459,10.14,3.15,560.0,1,16,0.0625,0,0,1
83,7,maturity,low,high,dense,3.0,31,1800.0,proactive,4,Bucheon,IncheonHub,13.25,140.8,600.0,remote_uav_hd_control,16,15,1,0,16,1,0,467,9.56,2.03,560.0,1,16,0.0625,0,1,1
111,11,introduction,low,low,dense,3.0,31,1800.0,proactive,21,Jamsil,GimpoHub,15.03,126.16,300.0,remote_uav_hd_control,16,15,1,0,16,5,0,785,8.0,-1.37,560.0,1,16,0.0625,0,0,1
27,7,introduction,high,low,dense,3.0,31,1800.0,proactive,3,IncheonHub,Yeouido,16.03,217.88,300.0,remote_uav_hd_control,16,15,1,3,13,4,3,368,10.77,5.87,491.0,1,16,0.0625,1,0,1
89,7,maturity,medium,mid,sparse,5.5,31,1800.0,proactive,18,IncheonHub,Namyangju,37.67,168.12,450.0,remote_uav_hd_control,33,31,2,0,33,6,0,1012,11.92,5.64,1155.0,1,33,0.06060606060606061,0,0,0
185,11,maturity,low,mid,sparse,5.5,31,1800.0,proactive,14,IncheonHub,Suwon,31.59,132.24,450.0,remote_uav_hd_control,34,32,2,0,34,11,0,1242,10.88,4.72,1190.0,1,34,0.058823529411764705,0,0,0
201,11,maturity,medium,high,sparse,5.5,31,1800.0,proactive,14,IncheonHub,Suwon,31.59,168.36,600.0,remote_uav_hd_control,34,32,2,0,34,14,0,1043,9.92,2.89,1190.0,1,34,0.058823529411764705,0,1,0
213,11,maturity,high,high,sparse,5.5,31,1800.0,proactive,14,IncheonHub,Suwon,31.59,201.42,600.0,remote_uav_hd_control,34,32,2,0,34,14,0,876,9.76,2.63,1190.0,1,34,0.058823529411764705,1,1,0
181,11,maturity,low,low,sparse,5.5,31,1800.0,proactive,8,IncheonHub,Suwon,31.59,132.95,300.0,remote_uav_hd_control,34,32,2,1,33,8,1,1205,11.23,6.78,1167.0,1,34,0.058823529411764705,0,0,0
185,11,maturity,low,mid,sparse,5.5,31,1800.0,proactive,10,IncheonHub,Yongin,38.21,129.72,450.0,remote_uav_hd_control,34,32,2,2,32,8,2,1497,10.45,4.26,1144.0,1,34,0.058823529411764705,0,0,0
127,11,introduction,medium,mid,dense,3.0,31,1800.0,proactive,21,Jamsil,GimpoHub,15.03,159.24,450.0,remote_uav_hd_control,17,16,1,0,17,4,0,643,6.99,-2.43,595.0,1,17,0.058823529411764705,0,0,1
131,11,introduction,medium,high,dense,3.0,31,1800.0,proactive,13,Jamsil,GimpoHub,15.03,186.3,600.0,remote_uav_hd_control,17,16,1,0,17,4,0,573,5.76,-3.29,595.0,1,17,0.058823529411764705,1,1,1
139,11,introduction,high,mid,dense,3.0,31,1800.0,proactive,13,Jamsil,GimpoHub,15.03,222.35,450.0,remote_uav_hd_control,17,16,1,0,17,5,0,475,6.0,-3.15,595.0,1,17,0.058823529411764705,1,0,1
139,11,introduction,high,mid,dense,3.0,31,1800.0,proactive,21,Jamsil,GimpoHub,15.03,190.78,450.0,remote_uav_hd_control,17,16,1,0,17,5,0,535,6.87,-2.52,595.0,1,17,0.058823529411764705,1,0,1
143,11,introduction,high,high,dense,3.0,31,1800.0,proactive,13,Jamsil,GimpoHub,15.03,222.35,600.0,remote_uav_hd_control,17,16,1,0,17,5,0,481,5.54,-3.58,595.0,1,17,0.058823529411764705,1,1,1
181,11,maturity,low,low,sparse,5.5,31,1800.0,proactive,2,IncheonHub,Uijeongbu,27.66,142.87,300.0,remote_uav_hd_control,17,16,1,0,17,5,0,765,13.67,11.67,595.0,1,17,0.058823529411764705,0,0,0
181,11,maturity,low,low,sparse,5.5,31,1800.0,proactive,27,GimpoHub,Jamsil,15.03,135.97,300.0,remote_uav_hd_control,17,16,1,0,17,5,0,608,9.32,2.67,595.0,1,17,0.058823529411764705,0,0,0
205,11,maturity,high,low,sparse,5.5,31,1800.0,proactive,27,GimpoHub,Jamsil,15.03,207.95,300.0,remote_uav_hd_control,17,16,1,0,17,5,0,404,9.11,2.36,595.0,1,17,0.058823529411764705,1,0,0
123,11,introduction,medium,low,dense,3.0,31,1800.0,proactive,21,Jamsil,GimpoHub,15.03,159.24,300.0,remote_uav_hd_control,17,16,1,1,16,4,1,624,7.81,-1.66,572.0,1,17,0.058823529411764705,0,0,1
135,11,introduction,high,low,dense,3.0,31,1800.0,proactive,21,Jamsil,GimpoHub,15.03,190.78,300.0,remote_uav_hd_control,17,16,1,1,16,5,1,518,7.66,-1.75,572.0,1,17,0.058823529411764705,1,0,1
135,11,introduction,high,low,dense,3.0,31,1800.0,proactive,30,GimpoHub,Jamsil,15.03,209.36,300.0,remote_uav_hd_control,17,16,1,1,16,8,1,485,6.9,-2.51,572.0,1,17,0.058823529411764705,1,0,1
185,11,maturity,low,mid,sparse,5.5,31,1800.0,proactive,8,IncheonHub,Suwon,31.59,132.95,450.0,remote_uav_hd_control,35,33,2,0,35,9,0,1247,10.68,4.43,1225.0,1,35,0.05714285714285714,0,0,0
189,11,maturity,low,high,sparse,5.5,31,1800.0,proactive,10,IncheonHub,Yongin,38.21,129.72,600.0,remote_uav_hd_control,35,33,2,2,33,8,2,1547,9.84,2.93,1179.0,1,35,0.05714285714285714,0,1,0
193,11,maturity,medium,low,sparse,5.5,31,1800.0,proactive,8,IncheonHub,Suwon,31.59,169.43,300.0,remote_uav_hd_control,36,34,2,1,35,12,1,953,11.11,6.62,1237.0,1,36,0.05555555555555555,0,0,0
81,7,maturity,low,high,sparse,5.5,31,1800.0,proactive,21,IncheonHub,GimpoHub,8.25,132.92,600.0,remote_uav_hd_control,18,17,1,0,18,5,0,301,11.0,4.78,630.0,1,18,0.05555555555555555,0,1,0
81,7,maturity,low,high,sparse,5.5,31,1800.0,proactive,23,IncheonHub,GimpoHub,8.25,132.9,600.0,remote_uav_hd_control,18,17,1,0,18,5,0,301,11.0,4.78,630.0,1,18,0.05555555555555555,0,1,0
111,11,introduction,low,low,dense,3.0,31,1800.0,proactive,30,GimpoHub,Jamsil,15.03,136.78,300.0,remote_uav_hd_control,18,17,1,0,18,6,0,739,7.31,-1.74,630.0,1,18,0.05555555555555555,0,0,1
135,11,introduction,high,low,dense,3.0,31,1800.0,proactive,3,GimpoHub,Jamsil,15.03,219.91,300.0,remote_uav_hd_control,18,17,1,0,18,6,0,482,5.69,-3.65,630.0,1,18,0.05555555555555555,1,0,1
201,11,maturity,medium,high,sparse,5.5,31,1800.0,proactive,27,GimpoHub,Jamsil,15.03,173.96,600.0,remote_uav_hd_control,18,17,1,0,18,4,0,530,7.21,-2.33,630.0,1,18,0.05555555555555555,0,1,0
203,11,maturity,medium,high,dense,3.0,31,1800.0,proactive,3,Yeouido,IncheonHub,16.31,189.79,600.0,remote_uav_hd_control,18,17,1,0,18,5,0,488,7.82,-0.03,630.0,1,18,0.05555555555555555,1,1,1
67,7,growth,high,mid,dense,3.0,31,1800.0,proactive,27,GimpoHub,Gangnam,18.68,199.89,450.0,remote_uav_hd_control,18,17,1,0,18,7,1,504,9.32,2.43,607.0,1,18,0.05555555555555555,1,0,1
197,11,maturity,medium,mid,sparse,5.5,31,1800.0,proactive,27,GimpoHub,Jamsil,15.03,173.96,450.0,remote_uav_hd_control,18,17,1,1,17,5,1,495,8.46,-0.48,607.0,1,18,0.05555555555555555,0,0,0
209,11,maturity,high,mid,sparse,5.5,31,1800.0,proactive,27,GimpoHub,Jamsil,15.03,207.95,450.0,remote_uav_hd_control,18,17,1,1,17,5,1,414,8.43,-0.33,607.0,1,18,0.05555555555555555,1,0,0
189,11,maturity,low,high,sparse,5.5,31,1800.0,proactive,8,IncheonHub,Suwon,31.59,132.95,600.0,remote_uav_hd_control,37,35,2,0,37,10,0,1328,9.86,2.84,1295.0,1,37,0.05405405405405406,0,1,0
195,11,maturity,medium,low,dense,3.0,31,1800.0,proactive,28,IncheonHub,Pangyo,30.18,190.58,300.0,remote_uav_hd_control,37,35,2,1,36,10,1,916,8.03,0.23,1272.0,1,37,0.05405405405405406,1,0,1
197,11,maturity,medium,mid,sparse,5.5,31,1800.0,proactive,8,IncheonHub,Suwon,31.59,169.43,450.0,remote_uav_hd_control,37,35,2,1,36,13,1,983,10.53,4.2,1272.0,1,37,0.05405405405405406,0,0,0
207,11,maturity,high,low,dense,3.0,31,1800.0,proactive,28,IncheonHub,Pangyo,30.18,227.35,300.0,remote_uav_hd_control,38,36,2,2,36,10,2,772,7.88,-0.02,1284.0,1,38,0.05263157894736842,1,0,1
73,7,maturity,low,low,sparse,5.5,31,1800.0,proactive,21,IncheonHub,GimpoHub,8.25,132.92,300.0,remote_uav_hd_control,19,18,1,0,19,6,0,291,11.5,6.75,665.0,1,19,0.05263157894736842,0,0,0
73,7,maturity,low,low,sparse,5.5,31,1800.0,proactive,23,IncheonHub,GimpoHub,8.25,132.9,300.0,remote_uav_hd_control,19,18,1,0,19,6,0,291,11.5,6.75,665.0,1,19,0.05263157894736842,0,0,0
77,7,maturity,low,mid,sparse,5.5,31,1800.0,proactive,27,GimpoHub,Pangyo,21.93,147.04,450.0,remote_uav_hd_control,19,18,1,0,19,6,0,851,8.52,0.65,665.0,1,19,0.05263157894736842,0,0,0
107,7,maturity,high,high,dense,3.0,31,1800.0,proactive,20,Uijeongbu,GimpoHub,19.42,195.93,600.0,remote_uav_hd_control,19,18,1,0,19,4,0,497,11.16,4.07,665.0,1,19,0.05263157894736842,1,1,1
123,11,introduction,medium,low,dense,3.0,31,1800.0,proactive,3,GimpoHub,Jamsil,15.03,184.21,300.0,remote_uav_hd_control,19,18,1,0,19,9,0,572,6.01,-3.22,665.0,1,19,0.05263157894736842,1,0,1
39,7,growth,low,low,dense,3.0,31,1800.0,proactive,27,GimpoHub,Gangnam,18.68,131.36,300.0,remote_uav_hd_control,19,18,1,0,19,8,1,732,10.09,4.19,642.0,1,19,0.05263157894736842,0,0,1
51,7,growth,medium,low,dense,3.0,31,1800.0,proactive,27,GimpoHub,Gangnam,18.68,167.05,300.0,remote_uav_hd_control,19,18,1,0,19,8,1,581,10.0,4.12,642.0,1,19,0.05263157894736842,0,0,1
